Distance_(pixels),Gray_Value
1066,70.6667
1067,70.3333
1068,69.6667
1069,69.6667
1070,70.6667
1071,70.3333
1072,69.6667
1073,71.0000
1074,70.6667
1075,70.3333
1076,70.0000
1077,70.3333
1078,70.6667
1079,71.3333
1080,70.3333
1081,69.0000
1082,70.0000
1083,70.6667
1084,70.6667
1085,70.3333
1086,71.3333
1087,71.3333
1088,70.6667
1089,69.6667
1090,69.6667
1091,69.0000
1092,68.6667
1093,69.3333
1094,70.6667
1095,70.3333
1096,69.6667
1097,70.3333
1098,69.6667
1099,69.6667
1100,69.6667
1101,69.6667
1102,70.3333
1103,71.0000
1104,70.0000
1105,69.6667
1106,70.3333
1107,68.6667
1108,69.6667
1109,69.6667
1110,69.6667
1111,69.6667
1112,69.6667
1113,70.3333
1114,70.6667
1115,70.3333
1116,70.0000
1117,70.6667
1118,70.6667
1119,69.6667
1120,70.3333
1121,69.0000
1122,70.0000
1123,70.3333
1124,70.6667
1125,70.3333
1126,71.0000
1127,70.6667
1128,70.6667
1129,69.3333
1130,69.6667
1131,68.3333
1132,68.3333
1133,68.6667
1134,70.0000
1135,71.6667
1136,70.3333
1137,70.6667
1138,70.3333
1139,68.3333
1140,70.3333
1141,70.6667
1142,70.6667
1143,70.3333
1144,70.3333
1145,70.3333
1146,70.3333
1147,69.0000
1148,69.3333
1149,68.6667
1150,70.3333
1151,68.0000
1152,69.6667
1153,69.6667
1154,70.3333
1155,68.3333
1156,70.3333
1157,70.0000
1158,70.3333
1159,69.0000
1160,70.6667
1161,70.0000
1162,72.0000
1163,70.3333
1164,69.6667
1165,69.6667
1166,70.3333
1167,68.0000
1168,69.3333
1169,68.6667
1170,69.3333
1171,68.3333
1172,69.6667
1173,69.3333
1174,68.3333
1175,69.6667
1176,69.6667
1177,70.0000
1178,70.0000
1179,69.0000
1180,69.6667
1181,69.6667
1182,68.3333
1183,69.6667
1184,69.6667
1185,70.6667
1186,69.6667
1187,70.0000
1188,70.0000
1189,69.0000
1190,69.6667
1191,68.6667
1192,69.6667
1193,70.3333
1194,70.0000
1195,69.6667
1196,69.6667
1197,69.6667
1198,68.3333
1199,68.3333
1200,69.6667
1201,70.6667
1202,70.0000
1203,68.0000
1204,69.6667
1205,69.0000
1206,70.0000
1207,69.6667
1208,68.3333
1209,68.3333
1210,69.0000
1211,68.6667
1212,70.0000
1213,69.0000
1214,70.3333
1215,68.6667
1216,69.0000
1217,71.3333
1218,69.6667
1219,70.3333
1220,70.6667
1221,70.3333
1222,69.0000
1223,68.6667
1224,67.6667
1225,68.3333
1226,68.0000
1227,68.3333
1228,69.0000
1229,68.0000
1230,68.3333
1231,69.6667
1232,67.3333
1233,68.3333
1234,67.3333
1235,68.0000
1236,68.3333
1237,68.6667
1238,69.3333
1239,67.6667
1240,67.0000
1241,66.6667
1242,68.3333
1243,68.3333
1244,68.3333
1245,65.6667
1246,68.3333
1247,69.0000
1248,69.6667
1249,68.3333
1250,68.0000
1251,69.0000
1252,68.3333
1253,66.3333
1254,66.6667
1255,66.0000
1256,66.6667
1257,68.3333
1258,69.0000
1259,68.0000
1260,67.0000
1261,67.0000
1262,67.0000
1263,66.3333
1264,68.0000
1265,68.0000
1266,66.6667
1267,66.6667
1268,66.6667
1269,67.0000
1270,67.3333
1271,67.3333
1272,67.3333
1273,66.6667
1274,67.3333
1275,66.6667
1276,66.6667
1277,66.6667
1278,67.0000
1279,65.6667
1280,66.0000
1281,66.3333
1282,66.0000
1283,64.0000
1284,66.0000
1285,66.6667
1286,67.3333
1287,67.3333
1288,67.6667
1289,65.6667
1290,67.0000
1291,66.6667
1292,66.6667
1293,66.6667
1294,66.6667
1295,65.6667
1296,64.6667
1297,66.0000
1298,65.3333
1299,66.6667
1300,65.3333
1301,65.6667
1302,65.3333
1303,66.6667
1304,65.6667
1305,64.6667
1306,65.6667
1307,65.3333
1308,65.3333
1309,65.0000
1310,65.3333
1311,63.3333
1312,65.6667
1313,66.6667
1314,66.0000
1315,64.3333
1316,66.6667
1317,64.0000
1318,65.0000
1319,64.0000
1320,65.0000
1321,65.0000
1322,62.6667
1323,62.3333
1324,63.3333
1325,63.6667
1326,64.0000
1327,63.6667
1328,63.6667
1329,63.6667
1330,63.6667
1331,64.6667
1332,64.6667
1333,64.0000
1334,64.0000
1335,63.0000
1336,63.0000
1337,63.0000
1338,65.0000
1339,63.0000
1340,62.6667
1341,62.3333
1342,62.0000
1343,62.6667
1344,62.3333
1345,61.3333
1346,62.3333
1347,63.0000
1348,62.0000
1349,60.6667
1350,61.3333
1351,61.6667
1352,60.6667
1353,61.3333
1354,60.3333
1355,59.6667
1356,62.6667
1357,61.3333
1358,61.6667
1359,59.6667
1360,60.6667
1361,59.6667
1362,60.6667
1363,59.0000
1364,59.6667
1365,60.0000
1366,59.6667
1367,60.0000
1368,60.0000
1369,58.6667
1370,59.0000
1371,59.3333
1372,58.3333
1373,57.3333
1374,59.0000
1375,58.3333
1376,59.0000
1377,59.3333
1378,59.0000
1379,57.3333
1380,56.0000
1381,56.3333
1382,57.3333
1383,57.6667
1384,58.3333
1385,56.6667
1386,56.6667
1387,56.6667
1388,57.0000
1389,58.3333
1390,56.6667
1391,55.3333
1392,55.3333
1393,55.6667
1394,57.3333
1395,56.6667
1396,55.3333
1397,57.0000
1398,57.6667
1399,56.0000
1400,55.6667
1401,54.0000
1402,54.0000
1403,55.3333
1404,54.6667
1405,53.3333
1406,55.0000
1407,54.3333
1408,54.6667
1409,53.6667
1410,53.6667
1411,55.3333
1412,53.3333
1413,52.3333
1414,54.3333
1415,52.6667
1416,53.6667
1417,52.3333
1418,53.6667
1419,53.0000
1420,52.3333
1421,52.3333
1422,53.0000
1423,52.0000
1424,52.3333
1425,52.3333
1426,52.3333
1427,51.3333
1428,50.0000
1429,50.6667
1430,51.0000
1431,52.0000
1432,52.3333
1433,52.6667
1434,52.0000
1435,51.3333
1436,49.6667
1437,50.6667
1438,51.0000
1439,50.6667
1440,51.3333
1441,51.6667
1442,50.0000
1443,48.3333
1444,49.6667
1445,48.6667
1446,49.0000
1447,49.6667
1448,49.0000
1449,49.3333
1450,48.6667
1451,46.6667
1452,47.3333
1453,50.0000
1454,47.3333
1455,49.0000
1456,47.3333
1457,49.0000
1458,49.0000
1459,47.3333
1460,47.3333
1461,48.0000
1462,48.6667
1463,47.3333
1464,48.6667
1465,48.3333
1466,47.6667
1467,47.6667
